Sample_ID	Y haplogroup calls
I4812	R1b1a2
I3997	R1b1a2
I0371	R1b1a2
I6680	R1b1a2
KBD001	R1b1a2
LYG001.A0101	R1b1a2
RK4002.B0101	R1b1a2
I1450_difficult.to.publish	R1b1a2
I1450	R1b1a2
I6885	R1b1a2
I6728	R1b1a2
I6733	R1b1a2
I6727	R1b1a2
I6918	R1b1a2
I5218	R1b1a2
I5685	R1b1a2
I5687	R1b1a2
Avar.SG	R1b1a2
I0245	R1b1a2
I5288	R1b1a2
I7325	R1b1a2
I7483	R1b1a2
I7488	R1b1a2
I7486	R1b1a2
I7487	R1b1a2
I7482	R1b1a2
I7671	R1b1a2
S8281.E1.L2	R1b1a2
I0231	R1b1a2
I7677	R1b1a2
I10127	R1b1a2
I10348	R1b1a2
I10652	R1b1a2
I10654	R1b1a2
I10660	R1b1a2
I10661	R1b1a2
I10701	R1b1a2
I10704	R1b1a2
I10707	R1b1a2
I10708	R1b1a2
I11160	R1b1a2
I11442	R1b1a2
I11443	R1b1a2
I7726	R1b1a2
I7847	R1b1a2
I7949	R1b1a2
I7215	R1b1a2
I8485	R1b1a2
I8494	R1b1a2
I8561	R1b1a2
I8745	R1b1a2
I10342	R1b1a2
I3596	R1b1a2
I1312_d	R1b1a2
esp005.SG	R1b1a2
DA119.SG	R1b1a2
I2421	R1b1a2
I2457	R1b1a2
I2478	R1b1a2
I0440	R1b1a2
I7225	R1b1a2
I0231_published	R1b1a2
I0429	R1b1a2
I0438	R1b1a2
I7278	R1b1a2
Alh1.SG	R1b1a2
I0231.SG	R1b1a2
I1450.SG	R1b1a2
I1734.SG	R1b1a2
I2445.SG	R1b1a2
I2859.SG	R1b1a2
I2860.SG	R1b1a2
I2862.SG	R1b1a2
I3123.SG	R1b1a2
I3387.SG	R1b1a2
I3566.SG	R1b1a2
I3567.SG	R1b1a2
I3952.SG	R1b1a2
I4073.SG	R1b1a2
I7041	R1b1a2
I4888.SG	R1b1a2
I4889.SG	R1b1a2
I5235.SG	R1b1a2
I5269.SG	R1b1a2
I5273.SG	R1b1a2
I5277.SG	R1b1a2
I5279.SG	R1b1a2
I7043	R1b1a2
I5511.SG	R1b1a2
I5687.SG	R1b1a2
I5696.SG	R1b1a2
I5725.SG	R1b1a2
I5748.SG	R1b1a2
I5835.SG	R1b1a2
I6470.SG	R1b1a2
I6703.SG	R1b1a2
I6727.SG	R1b1a2
I6728.SG	R1b1a2
I6729.SG	R1b1a2
I6733.SG	R1b1a2
I6918.SG	R1b1a2
I7043.SG	R1b1a2
I7127.SG	R1b1a2
HG00108.SG	R1b1a2a1a1b1a
HG00260.SG	R1b1a2a1a1b1a
S12407.E1.L1	R1b1a2a1a1b1a1a
E09569	R1b1a2a1a1b1a1a
I3256	R1b1a2a1a1b1a1a
I4073	R1b1a2a1a1b1a1a
NA12842.SG	R1b1a2a1a1b1a1a
NA12872.SG	R1b1a2a1a1b1a1a
I4996	R1b1a2a1a1b1a1a
I5219	R1b1a2a1a1b1a1a
I10651	R1b1a2a1a1b1a1a
HG00265.SG	R1b1a2a1a1c2b1a1a1
HG00143.SG	R1b1a2a1a1c2b2
HG00149.SG	R1b1a2a1a1c2b2
HG00251.SG	R1b1a2a1a1c2b2
HG00267.SG	R1b1a2a1a1c2b2
HG01550.SG	R1b1a2a1a1c2b2
HG02281.SG	R1b1a2a1a1c2b2
HG02343.SG	R1b1a2a1a1c2b2
NA07048.SG	R1b1a2a1a1c2b2
NA12760.SG	R1b1a2a1a1c2b2
NA12775.SG	R1b1a2a1a1c2b2
NA19922.SG	R1b1a2a1a1c2b2
NA20524.SG	R1b1a2a1a1c2b2
HG01047.SG	R1b1a2a1a2a1a1a1
HG01173.SG	R1b1a2a1a2a1a1a1
HG01259.SG	R1b1a2a1a2a1a1a1
HG01280.SG	R1b1a2a1a2a1a1a1
HG01286.SG	R1b1a2a1a2a1a1a1
HG01440.SG	R1b1a2a1a2a1a1a1
HG01479.SG	R1b1a2a1a2a1a1a1
HG01488.SG	R1b1a2a1a2a1a1a1
HG01603.SG	R1b1a2a1a2a1a1a1
HG01608.SG	R1b1a2a1a2a1a1a1
HG01624.SG	R1b1a2a1a2a1a1a1
HG01630.SG	R1b1a2a1a2a1a1a1
HG01669.SG	R1b1a2a1a2a1a1a1
HG01932.SG	R1b1a2a1a2a1a1a1
HG02221.SG	R1b1a2a1a2a1a1a1
NA12874.SG	R1b1a2a1a2a1a1a1
NA19750.SG	R1b1a2a1a2a1a1a1
HG02262.SG	R1b1a2a1a2b1a2
NA07347.SG	R1b1a2a1a2b1a2
NA11994.SG	R1b1a2a1a2b1a2
NA20759.SG	R1b1a2a1a2b1a2
I0160	R1b1a2a1a2c1g2a
HG00116.SG	R1b1a2a1a2c1g2a
I0160.SG	R1b1a2a1a2c1g2a
HG01277.SG	R1b1a2a2c1a
I10147	R1b1a2a2c1a
I8112	R1b1a2a2c1a
S13175.Y1.E1.L1	R1b1c
S13176.Y1.E1.L1	R1b1c
I4593	R1b1c
DA41.SG	R1b1c
DA81.SG	R1b1c
S12292.E1.L1	R2
I1952_published	R2
I5988	R2
I8998	R2
I7492.SG	R2a
I7419	R2a
I7492	R2a
I4087	R2a
I1947_published	R2a
I1954_published	R2a
mondal_BR1-18.SG	R2a
mondal_PRBB-2.SG	R2a
I5982	R2a
I6675	R2a
I1945	R2a
I1946	R2a
I1947	R2a
I1954	R2a
I1952	R2a
I8997	R2a
I1947.SG	R2a
S12968.Y1.E1.L1	R2a3a
S12470.Y1.E1.L1	R2a3a
S12449.Y1.E1.L1	R2a3a
S12476.Y1.E1.L1	R2a3a
S12473.Y1.E1.L1	R2a3a
I4085	R2a3a
HG04158.SG	R2a3a
I5399	R2a3a
I6254	R2a3a
I7036	R2a3a
I6941	R2a3a
S11520.E1.L1	R2a3a2
HG02657.SG	R2a3a2
HG01586.SG	R2a3a2b
HG03727.SG	R2a3a2b
NA20887.SG	R2a3a2b
NA20903.SG	R2a3a2b
I7722	R2a3a2b
HG03729.SG	R2a3a2b2b
HG03771.SG	R2a3a2b2b
HG03844.SG	R2a3a2b2b
HG03856.SG	R2a3a2b2b
HG03869.SG	R2a3a2b2b
HG03967.SG	R2a3a2b2b
HG03974.SG	R2a3a2b2b
HG04225.SG	R2a3a2b2b
HG03978.SG	R2a3a2b2b1
I8245	R2a3a2b2b1
HG04056.SG	R2a3a2b2b1a
HG04152.SG	R2a3a2b2b1a
S12147.Y1.E1.L1	R2a3a2b2c
S12462.Y1.E1.L1	R2a3a2b2c
I3352	R2a3a2b2c
HG02660.SG	R2a3a2b2c
HG02783.SG	R2a3a2b2c
HG03015.SG	R2a3a2b2c
HG03691.SG	R2a3a2b2c
HG03702.SG	R2a3a2b2c
HG03718.SG	R2a3a2b2c
HG03773.SG	R2a3a2b2c
HG04022.SG	R2a3a2b2c
HG04182.SG	R2a3a2b2c
NA20845.SG	R2a3a2b2c
NA20895.SG	R2a3a2b2c
NA21105.SG	R2a3a2b2c
I6089	R2a3a2b2c
S_Ju_hoan_North-2.DG	A1b1a1a2a1a
B_Ju_hoan_North-4.DG	A1b1b2a
B_Dinka-3.DG	A1b1b2b1
S_Dinka-2.DG	A1b1b2b1
T_Agaw-1.DG	A1b1b2b1
T_Ngumba-2.DG	B2a1a1a1
S_Biaka-1.DG	B2a1a1a1
T_Iraqw-2.DG	B2b1
T_Baka-1.DG	B2b1
S_Mbuti-3.DG	B2b1
S_Biaka-2.DG	B2b1a1b
S_Ju_hoan_North-1.DG	B2b1b
S_Ju_hoan_North-3.DG	B2b1b
T_Fulani-2.DG	E1a1b
S_Saharawi-2.DG	E1b1a1a1
S_BantuHerero-2.DG	E1b1a1a1a
S_BantuHerero-1.DG	E1b1a1a1a
S_BantuTswana-1.DG	E1b1a1a1c
S_BantuTswana-2.DG	E1b1a1a1c1a1
T_Ogiek-2.DG	E1b1a1a1c1a1
B_Yoruba-3.DG	E1b1a1a1c1a1
T_Tikar_South-1.DG	E1b1a1a1c1a1
S_Igbo-1.DG	E1b1a1a1c1a1
T_Elmolo-1.DG	E1b1a1a1c1a1c
S_Luhya-2.DG	E1b1a1a1c1a1c
T_Elmolo-2.DG	E1b1a1a1c1a1c
S_Lemande-2.DG	E1b1a1a1c1a1c1
T_Ngumba-1.DG	E1b1a1a1c1a1c1a
T_Bakola-1.DG	E1b1a1a1c1a1c1a
S_Yoruba-2.DG	E1b1a1a1c1b
S_Gambian-1.DG	E1b1a1a1c2c
S_Mende-1.DG	E1b1a1a1c2c3
T_Bedzan-1.DG	E1b1a1a1d1
T_Kaba-1.DG	E1b1a1a1d1
S_Mbuti-1.DG	E1b1a1a1d1
T_Laka-1.DG	E1b1a1a1d1
S_Mandenka-1.DG	E1b1a1a1d1
S_Esan-1.DG	E1b1a1a1d1
B_Mandenka-3.DG	E1b1b1a1a1
T_Rendille-1.DG	E1b1b1a1a1b
S_Luo-1.DG	E1b1b1a1a1b
S_Greek-1.DG	E1b1b1a1b1a
S_Bulgarian-2.DG	E1b1b1a1b1a
S_Iranian-2.DG	E1b1b1a1b2
S_Balochi-1.DG	E1b1b1a1b2
T_Mursi-1.DG	E1b1b1a1b2
S_Palestinian-1.DG	E1b1b1a1b2b
S_Saharawi-1.DG	E1b1b1b1a1
S_Mozabite-1.DG	E1b1b1b1a1
S_Masai-1.DG	E1b1b1b2b
T_Sandawe-1.DG	E1b1b1b2b
T_Aari-1.DG	E1b1b1b2b
T_Kikuyu-2.DG	E1b1b1b2b
T_Amhara-1.DG	E1b1b2
S_Dinka-1.DG	E2a
T_Sengwer-2.DG	E2a
S_Masai-2.DG	E2a
S_BantuKenya-1.DG	E2b1a1
B_Mbuti-4.DG	E2b1a1
S_Japanese-3.DG	D1b1d1a1a
B_Papuan-15.DG	C1b2a1d1
S_Papuan-5.DG	C1b2a1d1
S_Papuan-6.DG	C1b2a1d1
B_Australian-4.DG	C1b2b1
B_Dai-4.DG	C2
S_Chipewyan-2.DG	C2b1a1a
S_Xibo-1.DG	C2b1a2a1a
S_Even-2.DG	C2b1a2a1a
S_Hazara-2.DG	C2e1a1
S_Lahu-2.DG	F2
S_Abkhasian-1.DG	G2a1a1
S_Georgian-1.DG	G2a1a1a1a1
S_Greek-2.DG	G2a2b2a1a1
S_Relli-2.DG	H1a1d1
S_Burusho-1.DG	H1a1d2
S_Kalash-1.DG	H1a1d2a
S_Kapu-1.DG	H1a1d2c1b1a
BR_Kurumba-1.DG	H1a1d2c1b1a
S_Kusunda-2.DG	H1b1
S_Kusunda-1.DG	H1b1
S_Yadava-1.DG	H1b1a
S_Yadava-2.DG	H1b1a
S_Mala-3.DG	H3b1
S_Finnish-2.DG	I1a1b3b
S_Hungarian-2.DG	I1a2a1a
S_Russian-1.DG	I2a1b2a1
S_Finnish-3.DG	I2a1b2a1
S_Maori-1.DG	I2a2a1a1a2
S_Sardinian-1.DG	J1a2b
B_Sardinian-3.DG	J1a2b
S_BedouinB-1.DG	J1a2b
S_Iraqi_Jew-2.DG	J1a2b
S_Jordanian-2.DG	J1a2b
S_Druze-2.DG	J1a2b
S_Czech-2.DG	J1a2b3a1
S_Chechen-1.DG	J1a3a
S_Jordanian-1.DG	J2a
S_North_Ossetian-1.DG	J2a
S_Georgian-2.DG	J2a
S_Punjabi-1.DG	J2a1
S_Aleut-1.DG	J2a1
S_Abkhasian-2.DG	J2a1b
S_North_Ossetian-2.DG	J2a1b
S_Samaritan-1.DG	J2a1b
S_Tuscan-2.DG	J2a1b1
S_French-1.DG	J2a1b1
S_Makrani-1.DG	J2a1h2
S_Armenian-1.DG	J2a1h2
S_Brahmin-2.DG	J2a2a
S_Bengali-1.DG	J2b2
S_Madiga-2.DG	J2b2
S_Bulgarian-1.DG	J2b2a1a
S_Kapu-2.DG	L1a1
S_Balochi-2.DG	L1a2
S_Tajik-1.DG	L1a2
S_Tajik-2.DG	L1a2
S_Irula-2.DG	L1a2
S_Yemenite_Jew-2.DG	T1a1a1b2b
S_Jordanian-3.DG	T1a1a1b2b2b1a1
S_Oroqen-1.DG	N1c1a
S_Yakut-2.DG	N1c1a1
S_Eskimo_Sireniki-1.DG	N1c1a1a
S_Eskimo_Chaplin-1.DG	N1c1a1a
S_Estonian-1.DG	N1c1a1a1
S_Estonian-2.DG	N1c1a1a1a1a4a
S_Saami-2.DG	N1c1a1a2a1
S_Mansi-1.DG	N1c2b2
S_Naxi-2.DG	N1c2b2
S_Tlingit-1.DG	N1c2b2
S_Atayal-1.DG	O1a1a1a
S_Igorot-2.DG	O1a1a1a1
S_Han-2.DG	O1a1a1a1a1
S_Hawaiian-1.DG	O1a2a
S_Miao-1.DG	O1b1a1a1a1a1
S_Kinh-2.DG	O1b1a1a1a1a1a1
S_Tujia-1.DG	O1b1a1a1a1a1a2
B_Han-3.DG	O1b1a1a1b
S_Khonda_Dora-1.DG	O1b1a1a1b1a
S_Cambodian-1.DG	O1b1a1a1b1a1
S_Yi-1.DG	O1b1a1a1b1b
S_Dai-2.DG	O1b1a1a1b1b
S_Hezhen-1.DG	O1b2a1a2a1a
S_Hazara-1.DG	O2a1c1a
S_Brahui-2.DG	O2a1c1a5a
S_Burmese-1.DG	O2a1c1b1a
S_Ami-2.DG	O2a2a1a2
S_Ami-1.DG	O2a2a1a2
S_She-2.DG	O2a2a1a2a1a2
S_Japanese-1.DG	O2a2b1a1a6a
T_Sherpa-1.DG	O2a2b1a1a6a
S_Burmese-2.DG	O2a2b1a1a6b
S_Naxi-1.DG	O2a2b1a1a6b
S_Korean-1.DG	O2a2b1a2a1a1a
S_Mongola-1.DG	O2a2b1a2a1a3b2b1
S_Xibo-2.DG	O2a2b1a2a1a3b2b2
S_Thai-1.DG	O2a2b1a2a1a3b2b2
S_Papuan-11.DG	K2b1
S_Papuan-9.DG	K2b1
S_Papuan-2.DG	S
S_Papuan-12.DG	S
S_Papuan-4.DG	S1d
S_Papuan-8.DG	M1
S_Papuan-7.DG	M1
S_Papuan-3.DG	M1
S_Papuan-10.DG	M1a1
BR_Kashmiri_Pandit-1.DG	Q1a1b1
BR_Kharia-1.DG	Q1a2
S_Zapotec-1.DG	Q1a2a1a1
S_Mixtec-1.DG	Q1a2a1a1
S_Zapotec-2.DG	Q1a2a1a1
B_Karitiana-3.DG	Q1a2a1a1
S_Chane-1.DG	Q1a2a1a1
S_Quechua-2.DG	Q1a2a1a1
S_Pima-1.DG	Q1a2a1a1
S_Karitiana-1.DG	Q1a2a1a1
S_Nahua-2.DG	Q1a2a1b
S_Iranian-1.DG	Q1b1a1
S_Adygei-1.DG	R1a1a1b1a1b
S_Chukchi-1.DG	R1a1a1b1a2b3a
S_Altaian-1.DG	R1a1a1b2
S_Kyrgyz-1.DG	R1a1a1b2a
S_Sindhi-1.DG	R1a1a1b2a1a
S_Pathan-1.DG	R1a1a1b2a1a
S_Uygur-2.DG	R1a1a1b2a1a
S_Relli-1.DG	R1a1a1b2a1a
S_Brahui-1.DG	R1a1a1b2a1b
S_Mala-2.DG	R1a1a1b2a1b
S_Tu-1.DG	R1a1a1b2a2a
S_Orcadian-1.DG	R1b1a1a2a1a1b1a1
S_Cree-1.DG	R1b1a1a2a1a1c2b2a
B_French-3.DG	R1b1a1a2a1a1d
S_Basque-1.DG	R1b1a1a2a1a2a1a1a1a
B_Crete-2.DG	R1b1a1a2a1a2a1b
S_English-1.DG	R1b1a1a2a1a2a1b1a1
S_Spanish-1.DG	R1b1a1a2a1a2c1e2b4a
S_Turkish-1.DG	R1b1a1a2a1a2c1g3
S_Armenian-2.DG	R1b1a1a2a2
S_Lezgin-2.DG	R1b1a1a2a2
S_Lezgin-1.DG	R1b1a1a2a2
S_Polish-1.DG	R1b1a1a2a2c1a1a2
T_Mada-2.DG	R1b1a2
T_Bulala-1.DG	R1b1a2c
S_Madiga-1.DG	R2a3a2b
S_Irula-1.DG	R2a3a2b
S_Brahmin-1.DG	R2a3a2b2b1a
S_Punjabi-2.DG	R2a3a2b2c
