Sample_ID	Component	Value	K
I0442	V2	1.00E-05	6
I0442	V3	0.122869	6
I0442	V4	0.047616	6
I0442	V5	0.014998	6
I0442	V6	0.161702	6
I0442	V1	0.009468	7
I0442	V2	1.00E-05	7
I0442	V3	0.183719	7
I0442	V4	1.00E-05	7
I0442	V5	1.00E-05	7
I0442	V6	0.70315	7
I0442	V7	0.103633	7
I0442	V1	1.00E-05	8
I0442	V2	0.09756	8
I0442	V3	1.00E-05	8
I0442	V4	0.009066	8
I0442	V5	0.192238	8
I0442	V6	0.701097	8
I0442	V7	1.00E-05	8
I0442	V8	1.00E-05	8
I0442	V1	1.00E-05	9
I0442	V2	1.00E-05	9
I0442	V3	1.00E-05	9
I0442	V4	1.00E-05	9
I0442	V5	1.00E-05	9
I0442	V6	1.00E-05	9
I0442	V7	0.99992	9
I0442	V8	1.00E-05	9
I0442	V9	1.00E-05	9
I0443	V1	1	1
I0443	V1	0.392472	2
I0443	V2	0.607528	2
I0443	V1	0.218579	3
I0443	V2	0.413476	3
I0443	V3	0.367945	3
I0443	V1	0.127959	4
I0443	V2	0.431889	4
I0443	V3	0.208765	4
I0443	V4	0.231388	4
I0443	V1	0.163826	5
I0443	V2	0.693273	5
I0443	V3	1.00E-05	5
I0443	V4	0.051179	5
I0443	V5	0.091712	5
I0443	V1	0.677119	6
I0443	V2	1.00E-05	6
I0443	V3	1.00E-05	6
I0443	V4	0.053517	6
I0443	V5	0.115441	6
I0443	V6	0.153903	6
I0443	V1	0.009241	7
I0443	V2	1.00E-05	7
I0443	V3	0.180776	7
I0443	V4	0.079433	7
I0443	V5	1.00E-05	7
I0443	V6	0.730521	7
I0443	V7	1.00E-05	7
I0443	V1	1.00E-05	8
I0443	V2	1.00E-05	8
I0443	V3	0.073372	8
I0443	V4	0.008434	8
I0443	V5	0.185988	8
I0443	V6	0.732166	8
I0443	V7	1.00E-05	8
I0443	V8	1.00E-05	8
I0443	V1	1.00E-05	9
I0443	V2	1.00E-05	9
I0443	V3	1.00E-05	9
I0443	V4	1.00E-05	9
I0443	V5	1.00E-05	9
I0443	V6	0.012535	9
I0443	V7	0.987395	9
I0443	V8	1.00E-05	9
I0443	V9	1.00E-05	9
I0444	V1	1	1
I0444	V1	0.408922	2
I0444	V2	0.591078	2
I0444	V1	0.227349	3
I0444	V2	0.391998	3
I0444	V3	0.380653	3
I0444	V1	0.114699	4
I0444	V2	0.417282	4
I0444	V3	0.222384	4
I0444	V4	0.245635	4
I0444	V1	0.178986	5
I0444	V2	0.666233	5
I0444	V3	1.00E-05	5
I0444	V4	0.070206	5
I0444	V5	0.084565	5
I0444	V1	0.65639	6
I0444	V2	1.00E-05	6
I0444	V3	1.00E-05	6
I0444	V4	0.07108	6
I0444	V5	0.098748	6
I0444	V6	0.173762	6
I0444	V1	0.033553	7
I0444	V2	1.00E-05	7
I0444	V3	0.176395	7
I0444	V4	0.073289	7
I0444	V5	1.00E-05	7
I0444	V6	0.716733	7
I0444	V7	1.00E-05	7
I0444	V1	1.00E-05	8
I0444	V2	1.00E-05	8
I0444	V3	0.068311	8
I0444	V4	0.033078	8
I0444	V5	0.172079	8
I0444	V6	0.726492	8
I0444	V7	1.00E-05	8
I0444	V8	1.00E-05	8
I0444	V1	1.00E-05	9
I0444	V2	1.00E-05	9
I0444	V3	1.00E-05	9
I0444	V4	1.00E-05	9
I0444	V5	1.00E-05	9
I0444	V6	0.045331	9
I0444	V7	0.954599	9
I0444	V8	1.00E-05	9
I0444	V9	1.00E-05	9
I0507	V1	1	1
I0507	V1	0.39529	2
I0507	V2	0.60471	2
I0507	V1	0.244364	3
I0507	V2	0.398322	3
I0507	V3	0.357314	3
I0507	V1	0.011551	4
I0507	V2	0.49364	4
I0507	V3	0.171582	4
I0507	V4	0.323227	4
I0507	V1	0.265138	5
I0507	V2	0.600551	5
I0507	V3	0.083867	5
I0507	V4	0.050434	5
I0507	V5	1.00E-05	5
I0507	V1	0.595423	6
I0507	V2	0.077725	6
I0507	V3	0.01257	6
I0507	V4	0.049	6
I0507	V5	1.00E-05	6
I0507	V6	0.265273	6
I0507	V1	0.014074	7
I0507	V2	0.074024	7
I0507	V3	0.184833	7
I0507	V4	1.00E-05	7
I0507	V5	0.060002	7
I0507	V6	0.667046	7
I0507	V7	1.00E-05	7
I0507	V1	0.072737	8
I0507	V2	1.00E-05	8
I0507	V3	1.00E-05	8
I0507	V4	0.015113	8
I0507	V5	0.174945	8
I0507	V6	0.664709	8
I0507	V7	0.055387	8
I0507	V8	0.017089	8
I0507	V1	1.00E-05	9
I0507	V2	1.00E-05	9
I0507	V3	1.00E-05	9
I0507	V4	0.719788	9
I0507	V5	0.045564	9
I0507	V6	1.00E-05	9
I0507	V7	0.03078	9
I0507	V8	1.00E-05	9
I0507	V9	0.203819	9
I0659	V1	1	1
I0659	V1	0.400921	2
I0659	V2	0.599079	2
I0659	V1	0.858651	3
I0659	V2	1.00E-05	3
I0659	V3	0.141339	3
I0659	V1	1.00E-05	4
I0659	V2	1.00E-05	4
I0659	V3	0.011496	4
I0659	V4	0.988484	4
I0659	V1	0.986749	5
I0659	V2	1.00E-05	5
I0659	V3	1.00E-05	5
I0659	V4	0.013221	5
I0659	V5	1.00E-05	5
I0659	V1	1.00E-05	6
I0659	V2	1.00E-05	6
I0659	V3	1.00E-05	6
I0659	V4	0.01154	6
I0659	V5	1.00E-05	6
I0659	V6	0.98842	6
I0659	V1	0.013188	7
I0659	V2	0.986762	7
I0659	V3	1.00E-05	7
I0659	V4	1.00E-05	7
I0659	V5	1.00E-05	7
I0659	V6	1.00E-05	7
I0659	V7	1.00E-05	7
I0659	V1	0.986107	8
I0659	V2	1.00E-05	8
I0659	V3	1.00E-05	8
I0659	V4	0.013833	8
I0659	V5	1.00E-05	8
I0659	V6	1.00E-05	8
I0659	V7	1.00E-05	8
I0659	V8	1.00E-05	8
I0659	V1	0.990169	9
I0659	V2	1.00E-05	9
I0659	V3	1.00E-05	9
I0659	V4	1.00E-05	9
I0659	V5	1.30E-05	9
I0659	V6	0.009758	9
I0659	V7	1.00E-05	9
I0659	V8	1.00E-05	9
I0659	V9	1.00E-05	9
I0708	V1	1	1
I0708	V1	0.342838	2
I0708	V2	0.657162	2
I0708	V1	0.88482	3
I0708	V2	1.00E-05	3
I0708	V3	0.11517	3
I0708	V1	0.025731	4
I0708	V2	1.00E-05	4
I0708	V3	1.00E-05	4
I0708	V4	0.974249	4
I0708	V1	0.970364	5
I0708	V2	1.00E-05	5
I0708	V3	4.80E-05	5
I0708	V4	1.00E-05	5
I0708	V5	0.029568	5
I0708	V1	1.00E-05	6
I0708	V2	1.10E-05	6
I0708	V3	1.00E-05	6
I0708	V4	1.00E-05	6
I0708	V5	0.042271	6
I0708	V6	0.957687	6
I0708	V1	1.00E-05	7
I0708	V2	0.965804	7
I0708	V3	1.00E-05	7
I0708	V4	0.034146	7
I0708	V5	1.00E-05	7
I0708	V6	1.00E-05	7
I0708	V7	1.00E-05	7
I0708	V1	0.96499	8
I0708	V2	1.00E-05	8
I0708	V3	0.032993	8
I0708	V4	1.00E-05	8
I0708	V5	0.001966	8
I0708	V6	1.00E-05	8
I0708	V7	1.00E-05	8
I0708	V8	1.00E-05	8
I0708	V1	0.969676	9
I0708	V2	0.030254	9
I0708	V3	1.00E-05	9
I0708	V4	1.00E-05	9
I0708	V5	1.00E-05	9
I0708	V6	1.00E-05	9
I0708	V7	1.00E-05	9
I0708	V8	1.00E-05	9
I0708	V9	1.00E-05	9
I0709	V1	1	1
I0709	V1	0.370931	2
I0709	V2	0.629069	2
I0709	V1	0.912522	3
I0709	V2	1.00E-05	3
I0709	V3	0.087468	3
I0709	V1	1.00E-05	4
I0709	V2	1.00E-05	4
I0709	V3	1.00E-05	4
I0709	V4	0.99997	4
I0709	V1	0.99996	5
I0709	V2	1.00E-05	5
I0709	V3	1.00E-05	5
I0709	V4	1.00E-05	5
I0709	V5	1.00E-05	5
I0709	V1	1.00E-05	6
I0709	V2	1.00E-05	6
I0709	V3	1.00E-05	6
I0709	V4	1.00E-05	6
I0709	V5	1.00E-05	6
I0709	V6	0.99995	6
I0709	V1	1.00E-05	7
I0709	V2	0.99994	7
I0709	V3	1.00E-05	7
I0709	V4	1.00E-05	7
I0709	V5	1.00E-05	7
I0709	V6	1.00E-05	7
I0709	V7	1.00E-05	7
I0709	V1	0.99993	8
I0709	V2	1.00E-05	8
I0709	V3	1.00E-05	8
I0709	V4	1.00E-05	8
I0709	V5	1.00E-05	8
I0709	V6	1.00E-05	8
I0709	V7	1.00E-05	8
I0709	V8	1.00E-05	8
I0709	V1	0.99992	9
I0709	V2	1.00E-05	9
I0709	V3	1.00E-05	9
I0709	V4	1.00E-05	9
I0709	V5	1.00E-05	9
I0709	V6	1.00E-05	9
I0709	V7	1.00E-05	9
I0709	V8	1.00E-05	9
I0709	V9	1.00E-05	9
I0723	V1	1	1
I0723	V1	0.374171	2
I0723	V2	0.625829	2
I0723	V1	0.900059	3
I0723	V2	1.00E-05	3
I0723	V3	0.099931	3
I0723	V1	1.00E-05	4
I0723	V2	1.00E-05	4
I0723	V3	1.00E-05	4
I0723	V4	0.99997	4
I0723	V1	0.99996	5
I0723	V2	1.00E-05	5
I0723	V3	1.00E-05	5
I0723	V4	1.00E-05	5
I0723	V5	1.00E-05	5
I0723	V1	1.00E-05	6
I0723	V2	1.00E-05	6
I0723	V3	1.00E-05	6
I0723	V4	1.00E-05	6
I0723	V5	1.00E-05	6
I0723	V6	0.99995	6
I0723	V1	1.00E-05	7
I0723	V2	0.99994	7
I0723	V3	1.00E-05	7
I0723	V4	1.00E-05	7
I0723	V5	1.00E-05	7
I0723	V6	1.00E-05	7
I0723	V7	1.00E-05	7
I0723	V1	0.99993	8
I0723	V2	1.00E-05	8
I0723	V3	1.00E-05	8
I0723	V4	1.00E-05	8
I0723	V5	1.00E-05	8
I0723	V6	1.00E-05	8
I0723	V7	1.00E-05	8
I0723	V8	1.00E-05	8
I0723	V1	0.99992	9
I0723	V2	1.00E-05	9
I0723	V3	1.00E-05	9
I0723	V4	1.00E-05	9
I0723	V5	1.00E-05	9
I0723	V6	1.00E-05	9
I0723	V7	1.00E-05	9
I0723	V8	1.00E-05	9
I0723	V9	1.00E-05	9
I0724	V1	1	1
I0724	V1	0.376796	2
I0724	V2	0.623204	2
I0724	V1	0.873807	3
I0724	V2	1.00E-05	3
I0724	V3	0.126183	3
I0724	V1	1.00E-05	4
I0724	V2	1.00E-05	4
I0724	V3	1.00E-05	4
I0724	V4	0.99997	4
I0724	V1	0.993578	5
I0724	V2	1.00E-05	5
I0724	V3	0.006392	5
I0724	V4	1.00E-05	5
I0724	V5	1.00E-05	5
I0724	V1	1.00E-05	6
I0724	V2	0.003405	6
I0724	V3	1.00E-05	6
I0724	V4	1.00E-05	6
I0724	V5	1.00E-05	6
I0724	V6	0.996555	6
I0724	V1	1.00E-05	7
I0724	V2	0.99994	7
I0724	V3	1.00E-05	7
I0724	V4	1.00E-05	7
I0724	V5	1.00E-05	7
I0724	V6	1.00E-05	7
I0724	V7	1.00E-05	7
I0724	V1	0.99993	8
I0724	V2	1.00E-05	8
I0724	V3	1.00E-05	8
I0724	V4	1.00E-05	8
I0724	V5	1.00E-05	8
I0724	V6	1.00E-05	8
I0724	V7	1.00E-05	8
I0724	V8	1.00E-05	8
I0724	V1	0.99992	9
I0724	V2	1.00E-05	9
I0724	V3	1.00E-05	9
I0724	V4	1.00E-05	9
I0724	V5	1.00E-05	9
I0724	V6	1.00E-05	9
I0724	V7	1.00E-05	9
I0724	V8	1.00E-05	9
I0724	V9	1.00E-05	9
I0725	V1	1	1
I0725	V1	0.376432	2
I0725	V2	0.623568	2
I0725	V1	0.846189	3
I0725	V2	1.00E-05	3
I0725	V3	0.153801	3
I0725	V1	1.00E-05	4
I0725	V2	0.013439	4
I0725	V3	0.032923	4
I0725	V4	0.953629	4
I0725	V1	0.937035	5
I0725	V2	0.021875	5
I0725	V3	0.01237	5
I0725	V4	0.028711	5
I0725	V5	1.00E-05	5
I0725	V1	0.016364	6
I0725	V2	1.00E-05	6
I0725	V3	0.026099	6
I0725	V4	0.02746	6
I0725	V5	1.00E-05	6
I0725	V6	0.930058	6
I0725	V1	0.017999	7
I0725	V2	0.941641	7
I0725	V3	0.04032	7
I0725	V4	1.00E-05	7
I0725	V5	1.00E-05	7
I0725	V6	1.00E-05	7
I0725	V7	1.00E-05	7
I0725	V1	0.937337	8
I0725	V2	1.00E-05	8
I0725	V3	1.00E-05	8
I0725	V4	0.016432	8
I0725	V5	0.046182	8
I0725	V6	1.00E-05	8
I0725	V7	1.00E-05	8
I0725	V8	1.00E-05	8
I0725	V1	0.945151	9
I0725	V2	1.00E-05	9
I0725	V3	1.00E-05	9
I0725	V4	1.00E-05	9
I0725	V5	1.00E-05	9
I0725	V6	0.018121	9
I0725	V7	1.00E-05	9
I0725	V8	1.00E-05	9
I0725	V9	0.036668	9
I0726	V1	1	1
I0726	V1	0.363908	2
I0726	V2	0.636092	2
I0726	V1	0.907803	3
I0726	V2	1.00E-05	3
I0726	V3	0.092187	3
I0726	V1	1.00E-05	4
I0726	V2	1.00E-05	4
I0726	V3	1.00E-05	4
I0726	V4	0.99997	4
I0726	V1	0.99996	5
I0726	V2	1.00E-05	5
I0726	V3	1.00E-05	5
I0726	V4	1.00E-05	5
I0726	V5	1.00E-05	5
I0726	V1	1.00E-05	6
I0726	V2	1.00E-05	6
I0726	V3	1.00E-05	6
I0726	V4	1.00E-05	6
I0726	V5	1.00E-05	6
I0726	V6	0.99995	6
I0726	V1	1.00E-05	7
I0726	V2	0.99994	7
I0726	V3	1.00E-05	7
I0726	V4	1.00E-05	7
I0726	V5	1.00E-05	7
I0726	V6	1.00E-05	7
I0726	V7	1.00E-05	7
I0726	V1	0.99993	8
I0726	V2	1.00E-05	8
I0726	V3	1.00E-05	8
I0726	V4	1.00E-05	8
I0726	V5	1.00E-05	8
I0726	V6	1.00E-05	8
I0726	V7	1.00E-05	8
I0726	V8	1.00E-05	8
I0726	V1	0.99992	9
I0726	V2	1.00E-05	9
I0726	V3	1.00E-05	9
I0726	V4	1.00E-05	9
I0726	V5	1.00E-05	9
I0726	V6	1.00E-05	9
I0726	V7	1.00E-05	9
I0726	V8	1.00E-05	9
I0726	V9	1.00E-05	9
I0727	V1	1	1
I0727	V1	0.355577	2
I0727	V2	0.644423	2
I0727	V1	0.908706	3
I0727	V2	1.00E-05	3
I0727	V3	0.091284	3
I0727	V1	1.00E-05	4
I0727	V2	1.00E-05	4
I0727	V3	1.00E-05	4
I0727	V4	0.99997	4
I0727	V1	0.99996	5
I0727	V2	1.00E-05	5
I0727	V3	1.00E-05	5
I0727	V4	1.00E-05	5
I0727	V5	1.00E-05	5
I0727	V1	1.00E-05	6
I0727	V2	1.00E-05	6
I0727	V3	1.00E-05	6
I0727	V4	1.00E-05	6
I0727	V5	0.000568	6
I0727	V6	0.999392	6
I0727	V1	1.00E-05	7
I0727	V2	0.99994	7
I0727	V3	1.00E-05	7
I0727	V4	1.00E-05	7
I0727	V5	1.00E-05	7
I0727	V6	1.00E-05	7
I0727	V7	1.00E-05	7
I0727	V1	0.99993	8
I0727	V2	1.00E-05	8
I0727	V3	1.00E-05	8
I0727	V4	1.00E-05	8
I0727	V5	1.00E-05	8
I0727	V6	1.00E-05	8
I0727	V7	1.00E-05	8
I0727	V8	1.00E-05	8
I0727	V1	0.99992	9
I0727	V2	1.00E-05	9
I0727	V3	1.00E-05	9
I0727	V4	1.00E-05	9
I0727	V5	1.00E-05	9
I0727	V6	1.00E-05	9
I0727	V7	1.00E-05	9
I0727	V8	1.00E-05	9
I0727	V9	1.00E-05	9
I0736	V1	1	1
I0736	V1	0.378701	2
I0736	V2	0.621299	2
I0736	V1	0.87854	3
I0736	V2	1.00E-05	3
I0736	V3	0.12145	3
I0736	V1	1.00E-05	4
I0736	V2	1.00E-05	4
I0736	V3	1.00E-05	4
I0736	V4	0.99997	4
I0736	V1	0.99996	5
I0736	V2	1.00E-05	5
I0736	V3	1.00E-05	5
I0736	V4	1.00E-05	5
I0736	V5	1.00E-05	5
I0736	V1	1.00E-05	6
I0736	V2	1.00E-05	6
I0736	V3	1.00E-05	6
I0736	V4	1.00E-05	6
I0736	V5	1.00E-05	6
I0736	V6	0.99995	6
I0736	V1	1.00E-05	7
I0736	V2	0.99994	7
I0736	V3	1.00E-05	7
I0736	V4	1.00E-05	7
I0736	V5	1.00E-05	7
I0736	V6	1.00E-05	7
I0736	V7	1.00E-05	7
I0736	V1	0.99993	8
I0736	V2	1.00E-05	8
I0736	V3	1.00E-05	8
I0736	V4	1.00E-05	8
I0736	V5	1.00E-05	8
I0736	V6	1.00E-05	8
I0736	V7	1.00E-05	8
I0736	V8	1.00E-05	8
I0736	V1	0.99992	9
I0736	V2	1.00E-05	9
I0736	V3	1.00E-05	9
I0736	V4	1.00E-05	9
I0736	V5	1.00E-05	9
I0736	V6	1.00E-05	9
I0736	V7	1.00E-05	9
I0736	V8	1.00E-05	9
I0736	V9	1.00E-05	9
I0744	V1	1	1
I0744	V1	0.344168	2
I0744	V2	0.655832	2
I0744	V1	0.935173	3
I0744	V2	1.00E-05	3
I0744	V3	0.064817	3
I0744	V1	1.00E-05	4
I0744	V2	1.00E-05	4
I0744	V3	1.00E-05	4
I0744	V4	0.99997	4
I0744	V1	0.999959	5
I0744	V2	1.00E-05	5
I0744	V3	1.10E-05	5
I0744	V4	1.00E-05	5
I0744	V5	1.00E-05	5
I0744	V1	1.00E-05	6
I0744	V2	1.00E-05	6
I0744	V3	1.00E-05	6
I0744	V4	1.00E-05	6
I0744	V5	1.00E-05	6
I0744	V6	0.99995	6
I0744	V1	1.00E-05	7
I0744	V2	0.99994	7
I0744	V3	1.00E-05	7
I0744	V4	1.00E-05	7
I0744	V5	1.00E-05	7
I0744	V6	1.00E-05	7
I0744	V7	1.00E-05	7
I0744	V1	0.99993	8
I0744	V2	1.00E-05	8
I0744	V3	1.00E-05	8
I0744	V4	1.00E-05	8
I0744	V5	1.00E-05	8
I0744	V6	1.00E-05	8
I0744	V7	1.00E-05	8
I0744	V8	1.00E-05	8
I0744	V1	0.99992	9
I0744	V2	1.00E-05	9
I0744	V3	1.00E-05	9
I0744	V4	1.00E-05	9
I0744	V5	1.00E-05	9
I0744	V6	1.00E-05	9
I0744	V7	1.00E-05	9
I0744	V8	1.00E-05	9
I0744	V9	1.00E-05	9
I0745	V1	1	1
I0745	V1	0.361907	2
I0745	V2	0.638093	2
I0745	V1	0.886404	3
I0745	V2	1.00E-05	3
I0745	V3	0.113586	3
I0745	V1	1.00E-05	4
I0745	V2	1.00E-05	4
I0745	V3	1.00E-05	4
I0745	V4	0.99997	4
I0745	V1	0.99996	5
I0745	V2	1.00E-05	5
I0745	V3	1.00E-05	5
I0745	V4	1.00E-05	5
I0745	V5	1.00E-05	5
I0745	V1	1.00E-05	6
I0745	V2	1.00E-05	6
I0745	V3	1.00E-05	6
I0745	V4	1.00E-05	6
I0745	V5	1.00E-05	6
I0745	V6	0.99995	6
I0745	V1	1.00E-05	7
I0745	V2	0.99994	7
I0745	V3	1.00E-05	7
I0745	V4	1.00E-05	7
I0745	V5	1.00E-05	7
I0745	V6	1.00E-05	7
I0745	V7	1.00E-05	7
I0745	V1	0.99993	8
I0745	V2	1.00E-05	8
I0745	V3	1.00E-05	8
I0745	V4	1.00E-05	8
I0745	V5	1.00E-05	8
I0745	V6	1.00E-05	8
I0745	V7	1.00E-05	8
I0745	V8	1.00E-05	8
I0745	V1	0.99992	9
I0745	V2	1.00E-05	9
I0745	V3	1.00E-05	9
I0745	V4	1.00E-05	9
I0745	V5	1.00E-05	9
I0745	V6	1.00E-05	9
I0745	V7	1.00E-05	9
I0745	V8	1.00E-05	9
I0745	V9	1.00E-05	9
I0746	V1	1	1
I0746	V1	0.358068	2
I0746	V2	0.641932	2
I0746	V1	0.886975	3
I0746	V2	1.00E-05	3
I0746	V3	0.113015	3
I0746	V1	1.00E-05	4
I0746	V2	1.00E-05	4
I0746	V3	1.00E-05	4
I0746	V4	0.99997	4
I0746	V1	0.99996	5
I0746	V2	1.00E-05	5
I0746	V3	1.00E-05	5
I0746	V4	1.00E-05	5
I0746	V5	1.00E-05	5
I0746	V1	1.00E-05	6
I0746	V2	1.00E-05	6
I0746	V3	1.00E-05	6
I0746	V4	1.00E-05	6
I0746	V5	1.00E-05	6
I0746	V6	0.99995	6
I0746	V1	1.00E-05	7
I0746	V2	0.99994	7
I0746	V3	1.00E-05	7
I0746	V4	1.00E-05	7
I0746	V5	1.00E-05	7
I0746	V6	1.00E-05	7
I0746	V7	1.00E-05	7
I0746	V1	0.99993	8
I0746	V2	1.00E-05	8
I0746	V3	1.00E-05	8
I0746	V4	1.00E-05	8
I0746	V5	1.00E-05	8
I0746	V6	1.00E-05	8
I0746	V7	1.00E-05	8
I0746	V8	1.00E-05	8
I0746	V1	0.99992	9
I0746	V2	1.00E-05	9
I0746	V3	1.00E-05	9
I0746	V4	1.00E-05	9
I0746	V5	1.00E-05	9
I0746	V6	1.00E-05	9
I0746	V7	1.00E-05	9
I0746	V8	1.00E-05	9
I0746	V9	1.00E-05	9
I0795	V1	1	1
I0795	V1	0.41131	2
I0795	V2	0.58869	2
I0795	V1	0.864106	3
I0795	V2	1.00E-05	3
I0795	V3	0.135884	3
I0795	V1	1.00E-05	4
I0795	V2	1.00E-05	4
I0795	V3	0.014532	4
I0795	V4	0.985448	4
I0795	V1	0.98525	5
I0795	V2	1.00E-05	5
I0795	V3	1.00E-05	5
I0795	V4	0.01472	5
I0795	V5	1.00E-05	5
I0795	V1	1.00E-05	6
I0795	V2	1.00E-05	6
I0795	V3	1.00E-05	6
I0795	V4	0.012906	6
I0795	V5	1.00E-05	6
I0795	V6	0.987054	6
I0795	V1	0.014156	7
I0795	V2	0.985794	7
I0795	V3	1.00E-05	7
I0795	V4	1.00E-05	7
I0795	V5	1.00E-05	7
I0795	V6	1.00E-05	7
I0795	V7	1.00E-05	7
I0795	V1	0.9859	8
I0795	V2	1.00E-05	8
I0795	V3	1.00E-05	8
I0795	V4	0.01404	8
I0795	V5	1.00E-05	8
I0795	V6	1.00E-05	8
I0795	V7	1.00E-05	8
I0795	V8	1.00E-05	8
I0795	V1	0.989874	9
I0795	V2	1.00E-05	9
I0795	V3	1.00E-05	9
I0795	V4	1.00E-05	9
I0795	V5	1.00E-05	9
I0795	V6	0.010056	9
I0795	V7	1.00E-05	9
I0795	V8	1.00E-05	9
I0795	V9	1.00E-05	9
I0797	V1	1	1
I0797	V1	0.37784	2
I0797	V2	0.62216	2
I0797	V1	0.885592	3
I0797	V2	1.00E-05	3
I0797	V3	0.114398	3
I0797	V1	1.00E-05	4
I0797	V2	1.00E-05	4
I0797	V3	1.00E-05	4
I0797	V4	0.99997	4
I0797	V1	0.99996	5
I0797	V2	1.00E-05	5
I0797	V3	1.00E-05	5
I0797	V4	1.00E-05	5
I0797	V5	1.00E-05	5
I0797	V1	1.00E-05	6
I0797	V2	1.00E-05	6
I0797	V3	1.00E-05	6
I0797	V4	1.00E-05	6
I0797	V5	1.00E-05	6
I0797	V6	0.99995	6
I0797	V1	1.00E-05	7
I0797	V2	0.99994	7
I0797	V3	1.00E-05	7
I0797	V4	1.00E-05	7
I0797	V5	1.00E-05	7
I0797	V6	1.00E-05	7
I0797	V7	1.00E-05	7
I0797	V1	0.99993	8
I0797	V2	1.00E-05	8
I0797	V3	1.00E-05	8
I0797	V4	1.00E-05	8
I0797	V5	1.00E-05	8
I0797	V6	1.00E-05	8
I0797	V7	1.00E-05	8
I0797	V8	1.00E-05	8
I0797	V1	0.99992	9
I0797	V2	1.00E-05	9
I0797	V3	1.00E-05	9
I0797	V4	1.00E-05	9
I0797	V5	1.00E-05	9
I0797	V6	1.00E-05	9
I0797	V7	1.00E-05	9
I0797	V8	1.00E-05	9
I0797	V9	1.00E-05	9
I0821	V1	1	1
I0821	V1	0.393444	2
I0821	V2	0.606556	2
I0821	V1	0.867761	3
I0821	V2	1.00E-05	3
I0821	V3	0.132229	3
I0821	V1	1.00E-05	4
I0821	V2	1.00E-05	4
I0821	V3	0.00337	4
I0821	V4	0.99661	4
I0821	V1	0.995418	5
I0821	V2	1.00E-05	5
I0821	V3	1.00E-05	5
I0821	V4	0.004552	5
I0821	V5	1.00E-05	5
I0821	V1	1.00E-05	6
I0821	V2	1.00E-05	6
I0821	V3	1.00E-05	6
I0821	V4	0.002786	6
I0821	V5	1.00E-05	6
I0821	V6	0.997174	6
I0821	V1	0.004626	7
I0821	V2	0.995324	7
I0821	V3	1.00E-05	7
I0821	V4	1.00E-05	7
I0821	V5	1.00E-05	7
I0821	V6	1.00E-05	7
I0821	V7	1.00E-05	7
I0821	V1	0.994761	8
I0821	V2	1.00E-05	8
I0821	V3	1.00E-05	8
I0821	V4	0.005179	8
I0821	V5	1.00E-05	8
I0821	V6	1.00E-05	8
I0821	V7	1.00E-05	8
I0821	V8	1.00E-05	8
I0821	V1	0.999894	9
I0821	V2	1.00E-05	9
I0821	V3	1.00E-05	9
I0821	V4	1.00E-05	9
I0821	V5	1.00E-05	9
I0821	V6	3.60E-05	9
I0821	V7	1.00E-05	9
I0821	V8	1.00E-05	9
I0821	V9	1.00E-05	9
I0861	V1	1	1
I0861	V1	0.280698	2
I0861	V2	0.719302	2
I0861	V1	0.775418	3
I0861	V2	0.130403	3
I0861	V3	0.09418	3
I0861	V1	0.205925	4
I0861	V2	0.027647	4
I0861	V3	0.015245	4
I0861	V4	0.751182	4
I0861	V1	0.766938	5
I0861	V2	1.00E-05	5
I0861	V3	0.071805	5
I0861	V4	0.008703	5
I0861	V5	0.152543	5
I0861	V1	1.00E-05	6
I0861	V2	0.067315	6
I0861	V3	0.032514	6
I0861	V4	0.008544	6
I0861	V5	0.128598	6
I0861	V6	0.763019	6
I0861	V1	0.011851	7
I0861	V2	0.769653	7
I0861	V3	1.00E-05	7
I0861	V4	0.13276	7
I0861	V5	0.061546	7
I0861	V6	1.00E-05	7
I0861	V7	0.02417	7
I0861	V1	0.769295	8
I0861	V2	0.036272	8
I0861	V3	0.126205	8
I0861	V4	0.011316	8
I0861	V5	1.00E-05	8
I0861	V6	1.00E-05	8
I0861	V7	0.056882	8
I0861	V8	1.00E-05	8
I0861	V1	0.661804	9
I0861	V2	0.014685	9
I0861	V3	0.01485	9
I0861	V4	1.00E-05	9
I0861	V5	0.05916	9
I0861	V6	0.007856	9
I0861	V7	1.00E-05	9
I0861	V8	0.241616	9
I0861	V9	1.00E-05	9
I0937	V1	1	1
I0937	V1	0.445689	2
I0937	V2	0.554311	2
I0937	V1	0.394659	3
I0937	V2	0.242903	3
I0937	V3	0.362438	3
I0937	V1	0.019547	4
I0937	V2	0.30627	4
I0937	V3	0.197742	4
I0937	V4	0.476441	4
I0937	V1	0.400501	5
I0937	V2	0.528392	5
I0937	V3	1.00E-05	5
I0937	V4	0.071087	5
I0937	V5	1.00E-05	5
I0937	V1	0.526418	6
I0937	V2	1.00E-05	6
I0937	V3	1.00E-05	6
I0937	V4	0.06811	6
I0937	V5	1.00E-05	6
I0937	V6	0.405442	6
I0937	V1	0.015744	7
I0937	V2	0.147108	7
I0937	V3	1.00E-05	7
I0937	V4	1.00E-05	7
I0937	V5	1.00E-05	7
I0937	V6	0.837109	7
I0937	V7	1.00E-05	7
I0937	V1	0.146239	8
I0937	V2	1.00E-05	8
I0937	V3	1.00E-05	8
I0937	V4	0.017246	8
I0937	V5	1.00E-05	8
I0937	V6	0.836465	8
I0937	V7	1.00E-05	8
I0937	V8	1.00E-05	8
I0937	V1	1.00E-05	9
I0937	V2	1.00E-05	9
I0937	V3	1.00E-05	9
