Sample_ID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
CAM-PYKL-153	0.0081	-0.1785	-0.2539	-0.1437	-0.1994	0.2933	-0.0573	0.0161	-0.0764	-0.0785
CAM-PYKL-157	0.0083	-0.1808	-0.2523	-0.1443	-0.1999	0.282	-0.0574	0.0169	-0.0712	-0.0737
CAM-PYKL-158	0.0084	-0.1822	-0.2579	-0.1491	-0.2049	0.2985	-0.0574	0.0175	-0.0819	-0.0781
CAM-PYKL-161	0.0082	-0.1817	-0.2579	-0.1542	-0.2021	0.2896	-0.0543	0.0181	-0.0869	-0.0741
CAM-PYKL-166	0.008	-0.1815	-0.2552	-0.1324	-0.2011	0.2902	-0.049	0.0211	-0.0805	-0.0794
CAM-PYKL-167	0.0083	-0.1843	-0.2565	-0.1331	-0.2029	0.3018	-0.0373	0.007	-0.072	-0.0703
CAM-PYKL-168	0.0086	-0.1799	-0.2484	-0.1357	-0.2059	0.2963	-0.0508	0.0107	-0.0656	-0.0681
CAM-PYKL-169	0.0085	-0.1848	-0.2591	-0.1505	-0.208	0.2985	-0.0551	0.0156	-0.0823	-0.0741
CAM-PYKL-175	0.0076	-0.1814	-0.2606	-0.1441	-0.2049	0.2963	-0.0566	0.0147	-0.0816	-0.0769
CAM-PYKL-185	0.008	-0.1828	-0.2595	-0.1555	-0.203	0.2892	-0.0461	0.0275	-0.0891	-0.0785
CAM-PYKL-193	0.0083	-0.1916	-0.256	-0.1908	-0.2164	0.299	-0.0669	0.0384	-0.081	-0.0851
CAM-PYKL-196	0.0088	-0.1826	-0.2503	-0.1409	-0.2044	0.2994	-0.0521	0.0141	-0.084	-0.0748
CAM-PYKL-207	0.0081	-0.1801	-0.2577	-0.1415	-0.201	0.2908	-0.0391	0.0178	-0.0827	-0.0703
CAM-PYKL-211	0.0085	-0.1823	-0.2585	-0.1423	-0.2132	0.3033	-0.0581	0.0155	-0.0851	-0.0826
CAM-PYKL-212	0.0081	-0.1858	-0.258	-0.138	-0.2047	0.2993	-0.0311	0.0183	-0.0729	-0.0656
CAM-PYKL-216	0.0081	-0.1808	-0.252	-0.1429	-0.2059	0.2965	-0.0496	0.0118	-0.0807	-0.0742
CAM-PYKL-217	0.0094	-0.1831	-0.2556	-0.1359	-0.2049	0.2954	-0.0528	0.0154	-0.0863	-0.0681
CAM-PYKL-220	0.008	-0.185	-0.2604	-0.148	-0.2095	0.2987	-0.0468	0.0166	-0.0877	-0.0621
CAM-PYKL-221	0.0085	-0.1815	-0.2549	-0.1523	-0.2025	0.2963	-0.0444	0.0202	-0.0716	-0.0711
CAM-PYKL-226	0.0087	-0.1814	-0.2571	-0.1342	-0.2046	0.2911	-0.0468	0.0117	-0.0813	-0.0767
CAM-PYKL-231	0.0077	-0.1854	-0.2554	-0.1608	-0.2126	0.2979	-0.0472	0.0197	-0.069	-0.079
CAM-PYKL-248	0.0088	-0.1848	-0.2549	-0.1448	-0.2059	0.2949	-0.0462	0.014	-0.0734	-0.0717
CAM-PYKL-255	0.0085	-0.1779	-0.2532	-0.1406	-0.2034	0.2964	-0.0591	0.013	-0.0723	-0.0772
CAM-PYKL-256	0.0076	-0.1836	-0.2571	-0.1389	-0.2061	0.2929	-0.063	0.0068	-0.077	-0.0653
CAM-PYKL-259	0.0084	-0.1792	-0.2501	-0.1405	-0.1964	0.2808	-0.0669	0.0107	-0.0759	-0.0698
CAM-PYKL-266	0.0083	-0.1857	-0.2602	-0.1366	-0.2054	0.2902	-0.0536	0.0154	-0.0857	-0.0737
CAM-PYKL-302	0.0085	-0.1822	-0.2554	-0.1314	-0.2039	0.2935	-0.0608	0.0127	-0.0794	-0.0714
CAM-PYKL-378	0.0088	-0.1831	-0.2564	-0.1416	-0.2054	0.2954	-0.0491	0.0239	-0.0875	-0.0742
CAM-PYKL-385	0.0081	-0.1812	-0.2524	-0.1405	-0.2022	0.2939	-0.0493	0.0177	-0.0888	-0.0759
CMF-BAK016	0.008	-0.1823	-0.256	-0.1471	-0.2072	0.2936	-0.0571	0.0181	-0.0771	-0.0761
CMF-BAK020	0.0082	-0.183	-0.2561	-0.1474	-0.2029	0.2906	-0.0529	0.0146	-0.069	-0.0713
CMF-BAK122	0.009	-0.1836	-0.2468	-0.1675	-0.2087	0.2959	-0.0583	0.0202	-0.0621	-0.0764
CMF-BNY007	0.0086	-0.1831	-0.2539	-0.1483	-0.2031	0.2906	-0.0463	0.0169	-0.0874	-0.0635
CMF-BNY017	0.0072	-0.1806	-0.2587	-0.1467	-0.2047	0.2973	-0.0534	0.0009	-0.0658	-0.0734
CMF-BNY020	0.0087	-0.1831	-0.2506	-0.1507	-0.2102	0.2987	-0.058	0.0131	-0.0638	-0.0679
CMF-BNY054	0.0083	-0.1807	-0.253	-0.1444	-0.2052	0.2947	-0.0504	0.0085	-0.0737	-0.0651
CMF-BNY064	0.008	-0.1804	-0.252	-0.1428	-0.2048	0.2958	-0.0549	0.0074	-0.0734	-0.0713
CMF-BNY081	0.0087	-0.1818	-0.2592	-0.1494	-0.2085	0.2881	-0.05	0.0214	-0.0892	-0.0702
CMF-BNY082	0.0085	-0.1818	-0.2514	-0.1416	-0.2015	0.2936	-0.0482	0.0178	-0.0792	-0.0685
CMF-BNY100	0.0079	-0.1835	-0.2546	-0.1517	-0.2093	0.294	-0.053	0.0214	-0.0872	-0.0736
CMF-BNY113	0.0085	-0.1797	-0.2504	-0.1551	-0.2045	0.2813	-0.0485	0.0237	-0.0804	-0.0781
CMF-BNY116	0.0076	-0.1832	-0.2543	-0.1495	-0.2067	0.2806	-0.0558	0.0213	-0.0927	-0.0711
CMF-BNY124	0.0085	-0.1817	-0.2547	-0.1474	-0.2079	0.2953	-0.0584	0.0108	-0.0788	-0.0813
CMF-BNY136	0.0083	-0.1816	-0.2577	-0.1321	-0.2047	0.2933	-0.0326	0.0115	-0.0742	-0.072
CMF-BNY140	0.0076	-0.1873	-0.2628	-0.1444	-0.2131	0.3052	-0.0474	0.0076	-0.074	-0.0643
CMF-BNY159	0.0091	-0.1836	-0.2525	-0.1514	-0.2067	0.297	-0.0542	0.0154	-0.0762	-0.0659
CMF-BNY175	0.0082	-0.173	-0.2411	-0.1309	-0.1927	0.2787	-0.0606	0.0069	-0.0722	-0.0653
CMF-BNY179	0.0076	-0.1812	-0.258	-0.145	-0.2117	0.2989	-0.0472	0.0194	-0.0922	-0.0721
CMF-BNY180	0.0089	-0.1818	-0.2489	-0.1408	-0.2066	0.2997	-0.0502	0.0144	-0.0798	-0.0796
CON514	0.0086	-0.1824	-0.2567	-0.1535	-0.2077	0.2933	-0.0451	0.0192	-0.0744	-0.0722
CON516	0.0087	-0.1805	-0.2479	-0.1583	-0.2052	0.2864	-0.0602	0.0252	-0.0704	-0.0773
CON517	0.0082	-0.1826	-0.2544	-0.1469	-0.207	0.2939	-0.0427	0.0227	-0.0789	-0.0775
CON518	0.008	-0.1832	-0.2529	-0.163	-0.2066	0.295	-0.0472	0.0246	-0.0788	-0.0784
CON522	0.0084	-0.1838	-0.2519	-0.1569	-0.2073	0.2948	-0.0539	0.0163	-0.0762	-0.0754
CON524	0.0078	-0.1849	-0.257	-0.1635	-0.2074	0.2916	-0.0581	0.0254	-0.083	-0.0694
CON529	0.0084	-0.1825	-0.2581	-0.1449	-0.2053	0.2921	-0.0567	0.0201	-0.0879	-0.07
CON531	0.0076	-0.1861	-0.2612	-0.1365	-0.2059	0.2956	-0.0526	0.0213	-0.0952	-0.0768
CON537	0.0087	-0.1859	-0.2553	-0.1502	-0.2071	0.3055	-0.0694	0.0025	-0.0609	-0.0717
CON564	0.0084	-0.184	-0.2556	-0.1391	-0.2017	0.2894	-0.0391	0.0203	-0.081	-0.0771
CON581	0.0075	-0.1784	-0.2504	-0.1416	-0.202	0.2895	-0.0576	0.0233	-0.0871	-0.0815
CON582	0.0081	-0.1824	-0.2617	-0.1415	-0.2064	0.2983	-0.0508	0.0111	-0.0738	-0.078
CON586	0.0088	-0.183	-0.257	-0.147	-0.2022	0.2966	-0.0531	0.0112	-0.0732	-0.0677
CON588	0.0083	-0.1831	-0.2516	-0.1403	-0.2	0.2872	-0.0581	0.0177	-0.0779	-0.0803
CON591	0.008	-0.184	-0.2617	-0.1406	-0.211	0.3017	-0.0574	0.0061	-0.0718	-0.0712
CON600	0.0089	-0.1824	-0.2548	-0.1441	-0.2058	0.2929	-0.049	0.0166	-0.0759	-0.0754
CON606	0.0087	-0.1866	-0.2578	-0.163	-0.2109	0.2936	-0.0489	0.0273	-0.0878	-0.0728
CON608	0.0083	-0.1864	-0.2579	-0.1693	-0.2158	0.2976	-0.0663	0.0291	-0.0886	-0.0756
CON705	0.0093	-0.18	-0.2449	-0.1428	-0.1989	0.2801	-0.0674	0.0137	-0.0762	-0.0748
CON722	0.0079	-0.1868	-0.26	-0.1505	-0.2137	0.3078	-0.0467	0.0114	-0.0692	-0.0802
CON725	0.0083	-0.1825	-0.2514	-0.1472	-0.212	0.2984	-0.0538	0.0067	-0.0808	-0.0655
CON726	0.009	-0.1821	-0.2525	-0.1424	-0.2089	0.3021	-0.0535	0.0134	-0.0751	-0.0736
CON732	0.0081	-0.1788	-0.247	-0.1517	-0.2036	0.2811	-0.0473	0.0173	-0.0814	-0.0738
CON745	0.0079	-0.1829	-0.2507	-0.1602	-0.2037	0.2896	-0.0496	0.0175	-0.0825	-0.0728
CON748	0.0082	-0.1814	-0.25	-0.1493	-0.2098	0.2997	-0.0584	0.012	-0.0645	-0.0689
CON752	0.0082	-0.1844	-0.2609	-0.1487	-0.2074	0.2979	-0.0556	0.0174	-0.0796	-0.0735
DIL1	0.0076	-0.185	-0.2508	-0.1468	-0.2003	0.293	-0.0599	0.0165	-0.0773	-0.0882
DIL2	0.008	-0.1821	-0.2551	-0.1438	-0.2034	0.2919	-0.0407	0.0147	-0.0804	-0.0674
DIL3	0.008	-0.1825	-0.2551	-0.1456	-0.2062	0.2908	-0.0366	0.0274	-0.0816	-0.078
DIL4	0.0081	-0.1837	-0.2591	-0.1524	-0.2059	0.2978	-0.0536	0.0179	-0.0806	-0.0781
DIL5	0.0085	-0.1815	-0.25	-0.1454	-0.1992	0.2831	-0.0585	0.0233	-0.0868	-0.0829
DIL6	0.0083	-0.184	-0.2475	-0.152	-0.2024	0.2942	-0.0463	0.0147	-0.0655	-0.0644
DIL7	0.0077	-0.1813	-0.2491	-0.1582	-0.2046	0.2863	-0.0406	0.019	-0.0716	-0.0726
DIL8	0.0079	-0.1841	-0.2495	-0.1479	-0.2036	0.2943	-0.05	0.0198	-0.0744	-0.0828
DIL9	0.0075	-0.1831	-0.2467	-0.1509	-0.1988	0.2846	-0.0381	0.0144	-0.067	-0.0811
DIL10	0.0077	-0.179	-0.2518	-0.1475	-0.2008	0.2967	-0.0464	0.0093	-0.0598	-0.0766
DIL11	0.0083	-0.1824	-0.2523	-0.1544	-0.2072	0.2936	-0.0648	0.0159	-0.0715	-0.0734
DIL12	0.008	-0.1832	-0.2515	-0.1459	-0.2021	0.2958	-0.0402	0.0198	-0.0767	-0.0682
DIL13	0.0082	-0.1809	-0.2519	-0.1467	-0.1999	0.2884	-0.0615	0.0201	-0.076	-0.0795
DIL14	0.0087	-0.18	-0.253	-0.1451	-0.2031	0.2962	-0.0621	0.0103	-0.0668	-0.0716
DIL15	0.0079	-0.1805	-0.2537	-0.1475	-0.2037	0.2908	-0.0486	0.0194	-0.0837	-0.0782
DIL16	0.0083	-0.1851	-0.2615	-0.1381	-0.205	0.2947	-0.0504	0.0118	-0.085	-0.0705
DIL17	0.0081	-0.1777	-0.2458	-0.1485	-0.1985	0.2821	-0.0434	0.0123	-0.0669	-0.0766
DIL18	0.0082	-0.1825	-0.2546	-0.1535	-0.2072	0.2962	-0.0323	0.0192	-0.0749	-0.0729
DIL19	0.0078	-0.1824	-0.2532	-0.1521	-0.2078	0.3058	-0.062	0.0134	-0.0733	-0.0724
DIL20	0.0095	-0.1772	-0.247	-0.1478	-0.1972	0.2879	-0.0506	0.0214	-0.0887	-0.0734
DIL21	0.008	-0.1798	-0.2476	-0.149	-0.2046	0.2857	-0.0484	0.0175	-0.0705	-0.0667
DIL22	0.0084	-0.1839	-0.2587	-0.1571	-0.2101	0.3012	-0.0553	0.0285	-0.0851	-0.0715
DIL23	0.0086	-0.1779	-0.2508	-0.1479	-0.1985	0.2869	-0.0475	0.0186	-0.0794	-0.0697
DIL24	0.0081	-0.1808	-0.248	-0.1521	-0.2029	0.2873	-0.0522	0.0197	-0.0806	-0.0659
DIL25	0.0085	-0.1776	-0.2447	-0.1411	-0.1998	0.2935	-0.0457	0.016	-0.0777	-0.0828
DIL26	0.0087	-0.1777	-0.2463	-0.1399	-0.2001	0.2831	-0.0401	0.0168	-0.0802	-0.0771
DIL28	0.0083	-0.1812	-0.2531	-0.1446	-0.2073	0.293	-0.035	0.0178	-0.0833	-0.082
DIL29	0.0087	-0.1831	-0.2583	-0.1371	-0.2041	0.2983	-0.0429	0.0145	-0.082	-0.0789
DIL30	0.0061	-0.1695	-0.2369	-0.1334	-0.1917	0.2794	-0.0477	0.015	-0.0794	-0.0695
DIL31	0.0071	-0.1736	-0.2466	-0.1415	-0.1957	0.2769	-0.0445	0.0148	-0.0755	-0.0744
DIL32	0.0083	-0.1815	-0.2583	-0.1488	-0.2013	0.2902	-0.0439	0.0209	-0.0796	-0.0699
DIL33	0.0077	-0.1837	-0.2601	-0.1442	-0.2105	0.3023	-0.064	0.0244	-0.0811	-0.0772
DIL34	0.008	-0.1843	-0.2591	-0.1506	-0.2108	0.3066	-0.0397	0.0044	-0.0761	-0.0701
DIL35	0.0075	-0.1813	-0.2492	-0.1434	-0.2021	0.2868	-0.0484	0.0223	-0.0863	-0.0789
DIL36	0.0076	-0.1849	-0.2618	-0.161	-0.2129	0.3029	-0.0319	0.0194	-0.0715	-0.0721
DIL37	0.0083	-0.1809	-0.2519	-0.1479	-0.1998	0.2854	-0.0487	0.0172	-0.0898	-0.0766
DIL38	0.0088	-0.1849	-0.2562	-0.1497	-0.2121	0.2971	-0.0486	0.0306	-0.0771	-0.0826
DIL39	0.0081	-0.1828	-0.2556	-0.1485	-0.2086	0.2972	-0.0457	0.0218	-0.071	-0.0727
DIL40	0.0079	-0.1825	-0.2453	-0.1546	-0.2017	0.2869	-0.057	0.0192	-0.0624	-0.0863
DIL41	0.0073	-0.1811	-0.245	-0.1492	-0.2026	0.2883	-0.0546	0.019	-0.0727	-0.0744
DIL43	0.0083	-0.182	-0.251	-0.1432	-0.2005	0.2897	-0.0578	0.0178	-0.0704	-0.0729
DIL44	0.0081	-0.183	-0.2536	-0.16	-0.2034	0.2947	-0.0523	0.0315	-0.0903	-0.0891
DIL45	0.0075	-0.181	-0.2486	-0.1522	-0.2001	0.2897	-0.042	0.0192	-0.0697	-0.0716
DIL46	0.0079	-0.1846	-0.2528	-0.1553	-0.2021	0.2888	-0.0499	0.0176	-0.0743	-0.0794
DIL47	0.0072	-0.1813	-0.2504	-0.1429	-0.1981	0.2929	-0.0367	0.0206	-0.0766	-0.0741
DIL48	0.0089	-0.1838	-0.262	-0.1493	-0.2093	0.3028	-0.0511	0.011	-0.0752	-0.0743
DIL49	0.0074	-0.1843	-0.2485	-0.1673	-0.2064	0.2891	-0.0406	0.0219	-0.075	-0.0829
DIL50	0.0073	-0.1787	-0.2495	-0.1444	-0.1991	0.2884	-0.0337	0.0226	-0.0851	-0.0807
DIL51	0.0083	-0.1827	-0.254	-0.149	-0.2033	0.2918	-0.0517	0.0163	-0.0763	-0.077
DIL52	0.0074	-0.1826	-0.2503	-0.1501	-0.2048	0.287	-0.0675	0.0245	-0.0877	-0.0729
DIL53	0.0081	-0.1843	-0.2543	-0.1442	-0.2033	0.2989	-0.0368	0.0172	-0.0815	-0.0842
DIL54	0.0079	-0.1849	-0.258	-0.1464	-0.2071	0.2963	-0.0489	0.0121	-0.0879	-0.0703
DIL55	0.0084	-0.1838	-0.2547	-0.1453	-0.2056	0.2932	-0.035	0.0251	-0.0817	-0.0736
DIL56	0.0087	-0.1837	-0.2544	-0.1511	-0.2035	0.2927	-0.0533	0.0157	-0.0654	-0.0703
DIL57	0.0075	-0.1812	-0.2522	-0.1407	-0.2067	0.2917	-0.0503	0.013	-0.0848	-0.0738
DIL58	0.0082	-0.1838	-0.2582	-0.1523	-0.2065	0.2944	-0.0423	0.0252	-0.0819	-0.0795
DIL59	0.0086	-0.1847	-0.2495	-0.1489	-0.2059	0.2964	-0.054	0.0123	-0.0663	-0.073
DIL62	0.0082	-0.184	-0.2564	-0.1459	-0.2051	0.2993	-0.0331	0.0144	-0.0793	-0.079
DIL63	0.0088	-0.1835	-0.2536	-0.1488	-0.2041	0.2929	-0.0489	0.0258	-0.0746	-0.0813
DIL64	0.008	-0.1837	-0.2556	-0.151	-0.2076	0.2935	-0.0413	0.0225	-0.0729	-0.075
DIL65	0.0084	-0.182	-0.2508	-0.146	-0.2064	0.2921	-0.0428	0.013	-0.0806	-0.0714
DIL66	0.0075	-0.1817	-0.2546	-0.1485	-0.2053	0.2904	-0.0551	0.0187	-0.0765	-0.0685
DIL67	0.0079	-0.1834	-0.2534	-0.152	-0.2024	0.2942	-0.0585	0.0125	-0.0886	-0.0736
DIL68	0.0084	-0.1824	-0.2508	-0.1455	-0.2032	0.2934	-0.0277	0.0149	-0.0727	-0.0826
DIL69	0.0077	-0.2058	-0.2734	-0.2303	-0.2308	0.3344	-0.0719	0.0369	-0.079	-0.1184
DIL70	0.0085	-0.2058	-0.2732	-0.2249	-0.2327	0.3349	-0.0843	0.0364	-0.072	-0.1293
DIL71	0.0083	-0.2099	-0.2803	-0.2238	-0.2377	0.3464	-0.0904	0.0281	-0.0795	-0.1177
DIL72	0.0082	-0.2047	-0.2789	-0.2157	-0.2382	0.344	-0.0786	0.04	-0.0806	-0.1332
DIL73	0.0083	-0.2042	-0.2708	-0.2238	-0.2274	0.3339	-0.0638	0.0368	-0.0698	-0.1293
DIL74	0.0083	-0.2056	-0.2688	-0.2265	-0.2329	0.3363	-0.0899	0.0429	-0.0805	-0.141
DIL75	0.0086	-0.2048	-0.2778	-0.225	-0.2321	0.3336	-0.0866	0.0355	-0.0752	-0.1294
DIL76	0.0083	-0.206	-0.2732	-0.2281	-0.2347	0.3391	-0.0777	0.0281	-0.0703	-0.1313
DIL77	0.0079	-0.2065	-0.2729	-0.235	-0.2348	0.3329	-0.0749	0.0458	-0.0792	-0.1344
DIL78	0.008	-0.206	-0.2756	-0.2316	-0.234	0.3353	-0.0516	0.0517	-0.09	-0.1364
DIL79	0.0084	-0.2024	-0.2703	-0.215	-0.2286	0.3249	-0.0741	0.043	-0.0786	-0.1329
DIL80	0.0087	-0.2074	-0.2821	-0.2154	-0.2348	0.3347	-0.0969	0.036	-0.0871	-0.1288
DIL81	0.0076	-0.2079	-0.2811	-0.2263	-0.2416	0.3493	-0.1058	0.0327	-0.0766	-0.1185
DIL82	0.0085	-0.202	-0.2775	-0.2135	-0.2367	0.3304	-0.0787	0.0374	-0.0943	-0.1232
DIL83	0.0089	-0.2018	-0.2718	-0.2072	-0.2299	0.3325	-0.0702	0.0333	-0.083	-0.1333
DIL84	0.0083	-0.2084	-0.2767	-0.2237	-0.2364	0.3409	-0.076	0.041	-0.0775	-0.133
DIL85	0.0085	-0.2019	-0.2726	-0.2052	-0.2242	0.3283	-0.0705	0.0374	-0.0885	-0.1222
DIL86	0.0086	-0.2034	-0.2714	-0.2119	-0.2267	0.3245	-0.0715	0.0385	-0.0863	-0.1237
DIL87	0.0079	-0.1982	-0.2733	-0.1935	-0.2248	0.3235	-0.0749	0.0321	-0.0756	-0.1194
DIL88	0.0074	-0.1825	-0.2543	-0.1411	-0.2048	0.2888	-0.0488	0.0247	-0.0754	-0.0783
DIL90	0.0084	-0.1837	-0.2525	-0.1672	-0.2063	0.3029	-0.0474	0.0239	-0.0681	-0.0738
DIL91	0.0085	-0.1823	-0.255	-0.1373	-0.2059	0.2993	-0.046	0.0118	-0.0688	-0.0672
DIL92	0.0077	-0.1825	-0.2556	-0.1373	-0.2036	0.2882	-0.0579	0.0198	-0.0921	-0.074
DIL93	0.0088	-0.1815	-0.2567	-0.1438	-0.2115	0.2961	-0.0494	0.0129	-0.0777	-0.0681
DIL94	0.0084	-0.1835	-0.2565	-0.1347	-0.207	0.2978	-0.0502	0.0165	-0.0799	-0.0754
DIL95	0.0081	-0.1793	-0.2487	-0.1401	-0.1982	0.2878	-0.0428	0.0204	-0.0762	-0.0799
DIL96	0.0083	-0.1843	-0.254	-0.1451	-0.2036	0.2913	-0.0496	0.0121	-0.0668	-0.0726
EAC5675a	0.0059	-0.1295	-0.1632	-0.0835	-0.1277	0.1842	-0.0416	0.0003	-0.0425	-0.0521
EAC5676a	0.006	-0.1299	-0.1623	-0.0848	-0.1219	0.1811	-0.036	0.0037	-0.0499	-0.0482
EAC5784a	0.006	-0.1301	-0.1644	-0.0864	-0.1195	0.1798	-0.025	0.0109	-0.0493	-0.0436
EAC5786a	0.0062	-0.1334	-0.1633	-0.1186	-0.1334	0.1857	-0.0416	0.0158	-0.0485	-0.0439
EAC5787a	0.0053	-0.1308	-0.1637	-0.0946	-0.1257	0.1796	-0.043	0.0054	-0.0456	-0.0468
EAC5797a	0.0063	-0.1383	-0.1655	-0.1174	-0.1306	0.1838	-0.0426	0.0135	-0.0587	-0.0561
EAC5802a	0.0061	-0.1304	-0.1615	-0.0828	-0.1275	0.1827	-0.0264	0.0075	-0.057	-0.0529
EAC5809a	0.0056	-0.1334	-0.1634	-0.0914	-0.1269	0.1868	-0.0298	0.0039	-0.0558	-0.0473
EAC5817a	0.0053	-0.1318	-0.1666	-0.0921	-0.1302	0.1827	-0.0335	0.0095	-0.0519	-0.0433
EAC5818a	0.0043	-0.1256	-0.1585	-0.0829	-0.1159	0.1649	-0.0283	0.0139	-0.0563	-0.0446
EAC5820a	0.0057	-0.1286	-0.1589	-0.0848	-0.121	0.1768	-0.0297	0.0128	-0.0563	-0.0465
EAC5821a	0.005	-0.128	-0.1588	-0.0923	-0.1237	0.1728	-0.0272	0.0118	-0.0467	-0.0429
EAC5824a	0.0054	-0.1297	-0.1582	-0.0879	-0.1202	0.1859	-0.0256	0.008	-0.0511	-0.0438
EAC5828a	0.005	-0.128	-0.1595	-0.0781	-0.1225	0.1791	-0.0407	0.0077	-0.0427	-0.0411
EAC5833a	0.0063	-0.1275	-0.1603	-0.0916	-0.1262	0.1749	-0.0358	0.0144	-0.0595	-0.0516
EAE7837a	0.005	-0.131	-0.1698	-0.0835	-0.1293	0.1849	-0.04	0.0012	-0.0522	-0.0387
EAE7839a	0.0037	-0.1308	-0.1676	-0.089	-0.1258	0.1877	-0.0483	0.0033	-0.0538	-0.0485
EAE7840a	0.0029	-0.1248	-0.1624	-0.0858	-0.1248	0.1706	-0.0347	0.0022	-0.0473	-0.0382
EAE7841a	0.003	-0.1238	-0.1555	-0.0803	-0.1102	0.164	-0.0154	0.0056	-0.0443	-0.0365
EAE7843a	0.004	-0.1305	-0.1678	-0.0864	-0.1271	0.1812	-0.0209	0.007	-0.0412	-0.0354
EAE7846a	0.0034	-0.1234	-0.1581	-0.0725	-0.1155	0.1664	-0.027	0.0106	-0.0518	-0.0429
EAE7848a	0.0034	-0.1267	-0.1645	-0.0815	-0.1222	0.1771	-0.0443	-0.0004	-0.0437	-0.0379
EAE7849a	0.0035	-0.1307	-0.163	-0.0761	-0.1209	0.1768	-0.0348	0.011	-0.0403	-0.0414
EAE7850a	0.003	-0.1288	-0.1649	-0.0768	-0.1255	0.1855	-0.0456	0.0026	-0.0542	-0.0398
EAE7851a	0.004	-0.1322	-0.1681	-0.0863	-0.1267	0.1833	-0.0277	0.005	-0.0398	-0.0437
EAE7852a	0.0038	-0.1289	-0.1598	-0.0827	-0.128	0.1822	-0.0117	0.0014	-0.046	-0.0402
EAE7860a	0.0037	-0.1311	-0.1593	-0.1281	-0.1287	0.1744	-0.0256	0.025	-0.0404	-0.042
EAE7863a	0.0026	-0.1277	-0.1594	-0.0859	-0.1245	0.1745	-0.0156	0.015	-0.0412	-0.0463
EAE7864a	0.0041	-0.1314	-0.166	-0.0862	-0.1332	0.1874	-0.018	0.0051	-0.0502	-0.0376
EAF4627a	-0.0014	-0.101	-0.1214	-0.0574	-0.0821	0.1248	-0.0273	0.0047	-0.0305	-0.0285
EAF4629a	-0.0015	-0.1058	-0.1293	-0.0574	-0.096	0.1392	-0.0238	0.0044	-0.0363	-0.0284
EAF4631a	-0.0011	-0.1024	-0.1188	-0.0561	-0.0798	0.121	-0.0266	-0.0001	-0.034	-0.0228
EAF4635a	-0.0013	-0.1064	-0.1241	-0.0587	-0.0909	0.1351	-0.028	0.0033	-0.0364	-0.0329
EAF4641a	-0.002	-0.0986	-0.1143	-0.0502	-0.0786	0.1198	-0.012	0.003	-0.0324	-0.0265
EAF4645a	-0.002	-0.0987	-0.1198	-0.0537	-0.0856	0.1217	-0.015	0.0096	-0.0433	-0.0236
EAF4676a	-0.001	-0.103	-0.1191	-0.0608	-0.0876	0.1253	-0.0167	0.0084	-0.0327	-0.0263
EAF4724a	-0.0026	-0.0997	-0.1165	-0.0565	-0.0864	0.1193	-0.0278	0.0037	-0.0239	-0.0262
EAF4730a	-0.0013	-0.0989	-0.1209	-0.0528	-0.0837	0.1174	-0.0177	0.001	-0.0361	-0.0278
EAF4735a	-0.001	-0.1056	-0.1318	-0.0556	-0.0923	0.129	-0.0404	0.0045	-0.037	-0.0289
EAG654a	-0.0017	-0.0973	-0.117	-0.0534	-0.0834	0.1203	-0.0182	0.0065	-0.0354	-0.0256
EAG655a	-0.0027	-0.0993	-0.1151	-0.0497	-0.0795	0.1144	-0.0223	0.0082	-0.0336	-0.0263
EAG657a	-0.0019	-0.1031	-0.1208	-0.0568	-0.086	0.1172	-0.0154	0.0073	-0.0388	-0.0215
EAG659a	-0.0023	-0.1016	-0.1155	-0.0621	-0.0786	0.1185	-0.0125	0.009	-0.0326	-0.0234
EAG663a	-0.0022	-0.1015	-0.1193	-0.0531	-0.0857	0.1201	-0.0189	0.0061	-0.0395	-0.0241
EAG666a	-0.0007	-0.0988	-0.1193	-0.0515	-0.084	0.1184	-0.0199	0.0004	-0.0351	-0.0279
EAG668a	-0.0024	-0.1054	-0.1282	-0.0546	-0.0899	0.1208	-0.0187	0.0027	-0.0364	-0.0228
EAG670a	-0.0026	-0.1004	-0.1194	-0.0524	-0.0869	0.112	-0.0101	0.0062	-0.0278	-0.0224
EAG680a	-0.0023	-0.0992	-0.1144	-0.0507	-0.0826	0.1135	-0.0285	0.0049	-0.0348	-0.0275
EAG681a	-0.0012	-0.1047	-0.1241	-0.05	-0.0904	0.1213	-0.0134	0.0084	-0.0322	-0.0275
EAG682a	-0.0023	-0.0999	-0.1145	-0.0512	-0.0869	0.1213	-0.0219	0.0027	-0.0275	-0.028
EAG685a	-0.0015	-0.1025	-0.1198	-0.0498	-0.083	0.1174	-0.0138	0.0086	-0.0329	-0.0293
EAG698a	-0.002	-0.0981	-0.1174	-0.0504	-0.0833	0.1163	-0.0173	0.005	-0.035	-0.0274
EAG699a	-0.0028	-0.0968	-0.1119	-0.0472	-0.0739	0.107	-0.0173	-0.0031	-0.0303	-0.0201
EAG705a	-0.0019	-0.0998	-0.1137	-0.0559	-0.0829	0.1127	-0.014	0.0085	-0.0381	-0.0274
EAG718a	-0.0011	-0.0983	-0.1173	-0.0526	-0.0877	0.1175	-0.0195	0.0086	-0.031	-0.0242
EAG741a	-0.0023	-0.105	-0.1251	-0.0543	-0.0889	0.1235	-0.0249	0.0072	-0.046	-0.0334
